-179.992380011	-32.000000000	0
-179.485113226	-32.000000000	0
-178.965427715	-32.000000000	0
-178.459067771	-32.000000000	0
-177.951521562	-32.000000000	0
-177.443224788	-32.000000000	0
-176.919586764	-32.000000000	0
-176.411559613	-32.000000000	0
-175.888810439	-32.000000000	0
-175.367282957	-32.000000000	0
-174.835524556	-32.000000000	0
-174.300896422	-32.000000000	0
-173.76251948	-32.000000000	0
-173.270081461	-32.000000000	0
-172.774216969	-32.000000000	0
-172.27864127	-32.000000000	0
-171.784837359	-32.000000000	0
-171.291805516	-32.000000000	0
-170.799114917	-32.000000000	0
-170.306609982	-32.000000000	0
-169.813983705	-32.000000000	0
-169.320608299	-32.000000000	0
-168.825525463	-32.000000000	0
-168.266080016	-32.000000000	0
-167.767202365	-32.000000000	0
-167.266942513	-32.000000000	0
-166.765502681	-32.000000000	0
-166.263583627	-32.000000000	0
-165.761129234	-32.0738924874	0
-165.257948116	-32.1560960098	0
-164.754053209	-32.233583147	0
-164.249736055	-32.3062862391	0
-163.745267743	-32.37425524	0
-163.240477164	-32.4356342816	0
-162.731768661	-32.4751792921	0
-162.155242753	-32.4896287955	0
-161.643526858	-32.5016354752	0
-161.13220529	-32.5263773948	0
-160.62147193	-32.5457161993	0
-160.111360956	-32.5546342097	0
-159.536790109	-32.5589069131	0
-159.024982336	-32.562645493	0
-158.512780747	-32.5668534864	0
-158.000428392	-32.5715296599	0
-157.48815225	-32.5766468023	0
-156.975801163	-32.5822487089	0
-156.463400025	-32.5883183416	0
-155.950983041	-32.5948554157	0
-155.438684462	-32.6018335502	0
-154.9263504	-32.6092955661	0
-154.413972071	-32.6172254813	0
-153.901581184	-32.6256229183	0
-153.38930129	-32.6344618021	0
-152.877003415	-32.6437838654	0
-152.364659484	-32.6535740878	0
-151.85277789	-32.6635286922	0
-151.342662407	-32.6703243531	0
-150.832512145	-32.6712448972	0
-150.322051604	-32.6660836217	0
-149.811627668	-32.654800866	0
-149.301231739	-32.6374265287	0
-148.727456177	-32.610582261	0
-148.217671533	-32.5802182919	0
-147.707873876	-32.5470403844	0
-147.197198415	-32.5190682046	0
-146.685719816	-32.498048041	0
-146.173794813	-32.4840638505	0
-145.597920152	-32.475985944	0
-145.023774782	-32.4648351562	0
-144.514618405	-32.4462832387	0
-144.006320248	-32.41926046	0
-143.498779479	-32.3838068043	0
-142.991345879	-32.3409626651	0
-142.482443069	-32.2993322176	0
-141.972028256	-32.2651595508	0
-141.460744824	-32.2374018434	0
-140.94975799	-32.2115041978	0
-140.439686179	-32.1823420708	0
-139.930656657	-32.150167211	0
-139.420508374	-32.1178665128	0
-138.909466269	-32.0873539375	0
-138.334061663	-32.0552296673	0
-137.822394539	-32.0282940588	0
-137.310641733	-32.0018880532	0
-136.799004627	-31.9759254374	0
-136.287257854	-31.9504441905	0
-135.711467524	-31.9224971624	0
-135.135596782	-31.8965819657	0
-134.62372294	-31.8755466182	0
-134.111705508	-31.8561189476	0
-133.599615799	-31.8372808896	0
-133.023496284	-31.8166175412	0
-132.511479244	-31.7987736167	0
-131.99935916	-31.7813859652	0
-131.487529084	-31.7639396196	0
-130.91151602	-31.7434271075	0
-130.399443284	-31.7244132089	0
-129.887474855	-31.7046546078	0
-129.375520442	-31.6841783501	0
-128.863526919	-31.6629677382	0
-128.351537369	-31.641024326	0
-127.775623131	-31.6154498238	0
-127.263829213	-31.5919556365	0
-126.751981708	-31.5677262616	0
-126.240135176	-31.5427637196	0
-125.728311513	-31.5170689415	0
-125.21668468	-31.4906314554	0
-124.641068722	-31.4600308814	0
-124.129391276	-31.4320501152	0
-123.617733141	-31.4033367751	0
-123.105663033	-31.3738511263	0
-122.46129548	-31.3357350054	0
-121.956639139	-31.305111791	0
-121.417491232	-31.2716732706	0
-120.861356843	-31.2364089622	0
-120.297038819	-31.1998122805	0
-119.730183003	-31.1622548224	0
-119.086414773	-31.1186198272	0
-118.583557647	-31.0838032535	0
-118.068820635	-31.0474797473	0
-117.540302158	-31.0094016733	0
-116.995156984	-30.9693298555	0
-116.414194953	-30.9256830722	0
-115.84171771	-30.8817144128	0
-115.328932188	-30.8414999947	0
-114.816918442	-30.8006540033	0
-114.30502763	-30.7607813126	0
-113.793070819	-30.7227730778	0
-113.281048982	-30.6873088823	0
-112.768775763	-30.6549317261	0
-112.199406043	-30.6225741129	0
-111.686826163	-30.5967314119	0
-111.174040733	-30.5739875577	0
-110.66115733	-30.5543276183	0
-110.091193655	-30.53613126	0
-109.578496239	-30.5223443418	0
-109.065876977	-30.508255595	0
-108.496292193	-30.4906469428	0
-107.983357441	-30.4741599488	0
-107.470299219	-30.4580999572	0
-106.957188196	-30.4424982236	0
-106.387135097	-30.4256782449	0
-105.874089873	-30.4110399746	0
-105.354370145	-30.3966811614	0
-104.732180891	-30.3801113699	0
-104.096129181	-30.3638712943	0
-103.50564293	-30.3494619156	0
-102.894681647	-30.3352226255	0
-102.268153747	-30.3213295904	0
-101.719757963	-30.3097590531	0
-101.070644003	-30.2967504495	0
-100.502951317	-30.2860209051	0
-99.816150835	-30.2738297775	0
-99.3043079967	-30.2653061317	0
-98.7814839025	-30.2570962604	0
-98.2527061266	-30.2492835094	0
-97.7206568154	-30.2419545867	0
-97.1866150912	-30.2351221836	0
-96.6514653637	-30.2288021231	0
-96.1156988721	-30.2230028375	0
-95.472339188	-30.2167370824	0
-94.9360833551	-30.2120762031	0
-94.39980682	-30.2079570485	0
-93.8634076351	-30.2043666963	0
-93.2196403641	-30.2007569752	0
-92.5758219089	-30.1979099552	0
-91.931977172	-30.1958258913	0
-91.2882933025	-30.1944798599	0
-90.751842953	-30.1939542184	0
-90.2153439518	-30.1939583782	0
-89.6788186337	-30.1944925052	0
-89.0355795157	-30.1958314751	0
-88.5027641731	-30.197499497	0
-87.9722916585	-30.1996902577	0
-87.4430228118	-30.20239232	0
-86.9144202124	-30.205605895	0
-86.3861886479	-30.2093311946	0
-85.8581651621	-30.2135685782	0
-85.3311677821	-30.2183121909	0
-84.8142185621	-30.2234303198	0
-84.3098722009	-30.228921107	0
-83.7241198996	-30.2358873332	0
-83.1949670248	-30.2427233036	0
-82.5901096586	-30.2511644232	0
-82.0670003151	-30.2589636789	0
-81.5367121303	-30.2673985597	0
-80.9844938974	-30.276707163	0
-80.4480851234	-30.2862563531	0
-79.9166565162	-30.296176916	0
-79.3866709965	-30.306576156	0
-78.8576423973	-30.3169798152	0
-78.3303597505	-30.3239455202	0
-77.8028915329	-30.3247269362	0
-77.2225239585	-30.3180719497	0
-76.6955518821	-30.2996399083	0
-76.1699050898	-30.2669749184	0
-75.6443719721	-30.2244975383	0
-75.1195748307	-30.1725955118	0
-74.5964288692	-30.1142561945	0
-74.0739542979	-30.051017214	0
-73.5001361677	-29.9756018593	0
-72.978955378	-29.901879574	0
-72.459156844	-29.8219880539	0
-71.9396433537	-29.7339532231	0
-71.4211649982	-29.638162221	0
-70.9021184958	-29.5393163459	0
-70.3820546492	-29.4422723611	0
-69.8091142899	-29.3392557265	0
-69.287503828	-29.2490111455	0
-68.7131497279	-29.1534258189	0
-68.1905906228	-29.0689017746	0
-67.6162026748	-28.9774888941	0
-67.0945274725	-28.8927149459	0
-66.5212261608	-28.7958988724	0
-66.0024344145	-28.7005587746	0
-65.485302944	-28.5971744495	0
-64.9697366251	-28.4857598359	0
-64.4558679632	-28.3663266515	0
-63.8928048837	-28.2257300301	0
-63.3831916187	-28.0896387365	0
-62.8755066555	-27.9463771441	0
-62.3695502635	-27.7991558356	0
-61.8142458805	-27.6333021211	0
-61.3105185038	-27.4788707748	0
-60.7585269381	-27.3038204072	0
-60.2588417888	-27.1370280314	0
-59.7612463374	-26.962302976	0
-59.2663552798	-26.7798463301	0
-58.7742942613	-26.5897106022	0
-58.2851893627	-26.3919287583	0
-57.7993210295	-26.1867974112	0
-57.2685836048	-25.9542200681	0
-56.7405217704	-25.7143012802	0
-56.2639434397	-25.4901921112	0
-55.7441736721	-25.2373685636	0
-55.2750996196	-25.0015185781	0
-54.809147605	-24.7598663441	0
-54.346305181	-24.5124204083	0
-53.8866210089	-24.2591948931	0
-53.4301543215	-24.0002290381	0
-52.9318350948	-23.7087902877	0
-52.4794009431	-23.4361112916	0
-52.013868964	-23.147291127	0
-51.5756400732	-22.8675928694	0
-51.0793014113	-22.5415653668	0
-50.6312713588	-22.238628466	0
-50.1856893035	-21.9290017322	0
-49.7444771365	-21.6138733579	0
-49.3075318097	-21.293173391	0
-48.8759764806	-20.9669485201	0
-48.4518128307	-20.6325618156	0
-48.036714592	-20.2876971665	0
-47.6291788107	-19.9324758911	0
-47.2261371052	-19.5711079067	0
-46.7826630588	-19.1650639634	0
-46.38746845	-18.7954262673	0
-45.9510533749	-18.3801618595	0
-45.5599397513	-18.0040864814	0
-45.1743188987	-17.6243252403	0
-44.7519031312	-17.1947975857	0
-44.3788009953	-16.8018542422	0
-43.9726482986	-16.3574668922	0
-43.6144689082	-15.9498519677	0
-43.2637308662	-15.5357777854	0
-42.9196528398	-15.1160648315	0
-42.5450339032	-14.6431757013	0
-42.2149693975	-14.2123896147	0
-41.8542342255	-13.7300748631	0
-41.5319050511	-13.2929199589	0
-41.2090029364	-12.8547313221	0
-40.8494490864	-12.3678441978	0
-40.5246441673	-11.9304081494	0
-40.1973830688	-11.4949814081	0
-39.8290273666	-11.014639846	0
-39.4928059191	-10.5860061809	0
-39.1521519944	-10.1608105459	0
-38.7690136568	-9.6921009556	0
-38.4200539565	-9.27375582813	0
-38.0664559043	-8.85938931486	0
-37.7079626505	-8.44919745347	0
-37.3446407337	-8.04325771371	0
-36.9760191454	-7.64318760467	0
-36.5943622473	-7.25865459496	0
-36.1885189633	-6.89755135701	0
-35.758756404	-6.56054038025	0
-35.3178447914	-6.23985209511	0
-34.8671397164	-5.9345624865	0
-34.3998367787	-5.65257819417	0
-33.8622435875	-5.36981877945	0
-33.3666143209	-5.14128625746	0
-32.8639794086	-4.9316241411	0
-32.2990613801	-4.71548796668	0
-31.7857787744	-4.53615739833	0
-31.2658791893	-4.37642274575	0
-30.7396472202	-4.23718341035	0
-30.2091277712	-4.11650861413	0
-29.6751883708	-4.0124060113	0
-29.1384120878	-3.92373507691	0
-28.5393324585	-3.84291361293	0
-27.9981289826	-3.78416464943	0
-27.4558367135	-3.73444585505	0
-26.8525744626	-3.68435016926	0
-26.3093390675	-3.64287727471	0
-25.7659223801	-3.60403870398	0
-25.2222764183	-3.56730524571	0
-24.6784937538	-3.53293232744	0
-24.0740991664	-3.49973338028	0
-23.5298280471	-3.47518986671	0
-22.9854279792	-3.45569517671	0
-22.4408197037	-3.44127619258	0
-21.8961006059	-3.43191494064	0
-21.3516018405	-3.42714076892	0
-20.8089299846	-3.41770452927	0
-20.2668872096	-3.3972772934	0
-19.7246829082	-3.36799091106	0
-19.1813250806	-3.33796623888	0
-18.6374407319	-3.30843118245	0
-18.0328953411	-3.27621592515	0
-17.4888801828	-3.24774901149	0
-16.9447403413	-3.21976016604	0
-16.4005401582	-3.19173248777	0
-15.8563269737	-3.16354585317	0
-15.3122793461	-3.13518154787	0
-14.7076921273	-3.10349478813	0
-14.1634893768	-3.07585929491	0
-13.5587808861	-3.04759585077	0
-13.0144435219	-3.02439959224	0
-12.469956059	-3.00331486824	0
-11.8649012129	-2.98234673739	0
-11.3203591398	-2.96571600952	0
-10.7151816783	-2.95072605872	0
-10.170478949	-2.94225167065	0
-9.62571708062	-2.93885150276	0
-9.08089772313	-2.94052454605	0
-8.53625775805	-2.9471709798	0
-7.99211369373	-2.95549296484	0
-7.44750762327	-2.96369284223	0
-6.90271223848	-2.9717353846	0
-6.3578497389	-2.97961861065	0
-5.81314039558	-2.98731032951	0
-5.26831448285	-2.99486472257	0
-4.66289359864	-3.00307134687	0
-4.11802478862	-3.01025477852	0
-3.5732878216	-3.01731204387	0
-3.02843688857	-3.02420011799	0
-2.48354517384	-3.03092836723	0
-1.93868791605	-3.03747264964	0
-1.38905224985	-3.04392697315	0
